""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"1"	"XM_060040253.1"	3122.82259263585	-0.725649279441961	0.17763864542006	-4.08489125349104	4.40974640580451e-05	0.000359921674628187
"2"	"XM_060066729.1"	702.366920392755	1.00385529425331	0.223083379352983	4.50012942520705	6.7912100560716e-06	6.7786974626933e-05
"3"	"XM_060068449.1"	174.160424835709	-1.69541535357826	0.122878879529293	-13.7896208738424	2.94302519709191e-43	1.67829884265742e-40
"4"	"XM_060038440.1"	289.032513418539	-1.41531957935568	0.136316561872501	-10.3807768736608	3.0329695944943e-25	3.98330006743584e-23
"5"	"XM_060041661.1"	23.6405638256057	-1.14120900673857	0.418591479694033	-2.83757246100566	0.00454580272907335	0.0200340746672808
"6"	"XM_060071337.1"	770.193440731064	1.05731375769368	0.364991519267562	2.90285652295759	0.00369776002351437	0.0168802316641155
"7"	"XM_060076931.1"	43.2827697472448	0.85020078469556	0.256910759816736	3.30795820822808	0.000939788328373277	0.0052298954997044
"8"	"XM_060054599.1"	11.4508882110951	-1.01294159710364	0.393780787741659	-2.5713074809528	0.0101315328623339	0.0387898086796424
"9"	"XM_060075586.1"	352.934796799764	0.633444116200204	0.160312531561374	3.95113579749437	7.77811714885432e-05	0.000589548088897072
"10"	"XM_060046655.1"	20.3513596519059	-0.993855973372958	0.340429705444599	-2.91660472718459	0.00353863904457274	0.0162772889186778
"11"	"XM_060067219.1"	3149.40818688518	0.76427614375624	0.11858699385848	6.44484495190861	1.15718654322751e-10	2.81755420131911e-09
"12"	"XM_060036159.1"	11.3034270154178	-1.54603170609166	0.42060195584868	-3.74878662824682	0.000177692179115919	0.00122008539969644
"13"	"XM_060051825.1"	132.232156483391	1.10818564057468	0.157119539994015	7.05238087304454	1.75881975523218e-12	5.64646282901946e-11
"14"	"XR_009523949.1"	11.0103207281738	1.12080054531061	0.34071218991094	3.2870668853671	0.00101236785433594	0.00558930226839738
"15"	"XM_060038802.1"	205.033563842321	-3.07839799486333	0.211096659656283	-14.5523414892683	5.64376949303007e-48	4.36787446121291e-45
"16"	"XR_009528784.1"	10.9346569930433	0.951487913432341	0.303446636097121	3.13235436460782	0.001734104350778	0.00884189206620217
"17"	"XM_060048059.1"	408.773152971283	-1.54938358938463	0.199249292226021	-7.77443976238467	7.57820413972158e-15	3.34459640952682e-13
"18"	"XM_060062113.1"	115.132854947439	-0.661830889098381	0.18116160166737	-3.65252063940829	0.000259678717116556	0.00170161409129597
"19"	"XM_060053749.1"	39.9572994661302	0.92994557091264	0.269934177735233	3.44487531631867	0.000571322863433927	0.00341120511952747
"20"	"XM_060039902.1"	86.3519084350625	-0.92967635776891	0.336782146713702	-2.75941752566484	0.00579045010544197	0.0244265239994019
"21"	"XM_060052793.1"	292.264222958197	-1.16584638846355	0.387683661206264	-3.01192010428682	0.00259600913888727	0.0125151319331896
"22"	"XM_060075563.1"	20.0152125828188	-0.689707651458225	0.197605818754902	-3.4881695253781	0.000486339616843382	0.00295262507645162
"23"	"XR_009525859.1"	182.022637652086	-1.48738112084299	0.15167613535553	-9.80328861212226	1.08978602521649e-22	1.11922574248537e-20
"24"	"XR_009524731.1"	32.3103173078546	1.06787419027244	0.204785928424423	5.2118044456544	1.87012626475824e-07	2.58784394363417e-06
"25"	"XM_060068705.1"	45.8725893515391	1.12319721308975	0.187038004458055	6.00149514507444	1.955087895336e-09	3.88685822861753e-08
"26"	"XM_060054446.1"	517.675313932773	0.86930622412672	0.226824288948827	3.83260778482611	0.000126792016964046	0.000907991740783503
"27"	"XM_060065067.1"	8.6634242597853	-1.51287023093449	0.392429847871464	-3.83644891256495	0.000124826147686839	0.000895986293598474
"28"	"XM_060037177.1"	1464.98813960323	1.69041790273804	0.170096424190247	9.93813923159691	2.8408398826895e-23	3.04757427019216e-21
"29"	"XM_060048212.1"	15.3823013498947	-0.8784927175101	0.266039619052001	-3.29526007880307	0.00098330628576774	0.00544689345925024
"30"	"XM_060042798.1"	271.237554452656	-1.24702521996227	0.113792188571146	-10.9570401676403	6.14772297449838e-28	9.94187737741641e-26
"31"	"XM_060071497.1"	252.543366650827	-0.6962231013796	0.130789620097675	-5.32275954838126	1.02204804448382e-07	1.4874265361964e-06
"32"	"XR_009527943.1"	105.797119056383	0.807208297599356	0.171164031170863	4.71569011507408	2.4089283841699e-06	2.68830613579083e-05
"33"	"XM_060071681.1"	522.317230695273	-0.654032359048679	0.216029872282045	-3.02726227544907	0.00246779736421417	0.0119769695145624
"34"	"XM_060057818.1"	225.473539082516	-0.942271053207131	0.143998137972038	-6.54323855849712	6.02006827798556e-11	1.52578806530932e-09
"35"	"XM_060047824.1"	861.747606795184	-1.86442751384783	0.195509441848959	-9.53463700922937	1.50410835258134e-21	1.3694969748083e-19
"36"	"XM_060057369.1"	77.7814311717532	1.63190077978434	0.277525293291902	5.87878329215717	4.13293013276946e-09	7.78111172694303e-08
"37"	"XM_060067865.1"	21.5145242097273	1.01433352863208	0.246180371699939	4.11427932823343	3.88390901195313e-05	0.00032111525482268
"38"	"XM_060068482.1"	1576.75323670159	-1.10492742692397	0.159916927803408	-6.90917763645821	4.87471245072266e-12	1.449040038507e-10
"39"	"XM_060037296.1"	36.4118054553753	0.679358650670932	0.242220665396284	2.80420682503598	0.00504405371190346	0.0218172941989916
"40"	"XM_060063756.1"	370.339219076537	1.32027653657929	0.25342356715201	5.21055786535902	1.88273645848399e-07	2.60363108202604e-06
"41"	"XR_009523776.1"	341.933312374267	0.973330017868448	0.153202802773638	6.35298954876363	2.11170069158715e-10	4.88894807550143e-09
"42"	"XM_060060504.1"	15.0123539068438	1.30417808520908	0.25871966305877	5.026343130225	4.99921060010418e-07	6.42543853524659e-06
"43"	"XM_060070475.1"	2311.71340363207	0.995474306982786	0.168620174563829	5.90375507699756	3.55319554622897e-09	6.7660586543745e-08
"44"	"XM_060049134.1"	40.7815510401199	-1.32341182714728	0.384012600289188	-3.45053490525481	0.000559476813728043	0.00335030551130322
"45"	"XM_060062592.1"	7453.1490223581	1.29273437616581	0.122242988512228	10.5751602541669	3.88512732514569e-26	5.4669291646693e-24
"46"	"XM_060063413.1"	11.9890202396023	-2.20096343181229	0.369473294069762	-5.86437257504495	4.50834156656966e-09	8.37153056962849e-08
"47"	"XR_009524721.1"	25.9977930179985	-1.35991439301747	0.232132897452276	-5.84714694734554	5.0007571731654e-09	9.23052878556168e-08
"48"	"XM_060073855.1"	210.451289495093	0.664371332584077	0.256672717875407	2.58844155871808	0.00964113051528063	0.0373210607835176
"49"	"XM_060046440.1"	107.922011667815	-1.3956926762442	0.214884580101067	-6.49221188503755	8.45851782882603e-11	2.10201928154427e-09
